url,title,price,reference,category,subcategory,description,main_image,images,image_count,local_images,local_main_image
https://www.primo-ideo.com/lots-mitigeur-cuve-a-encastrer-1-bac-en-materiaux-de-synthese-ou-granit.htm,Lots mitigeur + cuve à encastrer 1 bac en matériaux de synthèse ou granit,389 .99 € T.T.C.,rig,,,Lots mitigeur + cuve à encastrer 1 bac en matériaux de synthèse ou granit,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_9573043s.jpg?v=1524743893 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_9573041s.jpg?v=1524743893 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_9573039s.jpg?v=1524743893 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_9573037s.jpg?v=1524743893 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,10,images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_1_87e49e5d0b.png | images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_3_64e953f087.gif | images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_6_274f578c28.jpg | images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_7_3aee61d9c7.jpg | images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_8_5e3fed61d1.gif | images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_9_a117a498a1.gif,images/products/Lots_mitigeur_+_cuve_à_encastrer_1_bac_en_matériaux_de_synthèse_ou_granit_1_87e49e5d0b.png
https://www.primo-ideo.com/congelateurs-integrables.htm,Congélateurs intégrables,559 .99 €,rig,,,Congélateurs intégrables,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_908541s.jpg?v=1505741853 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11911624s.jpg?v=1748521698 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11911384s.jpg?v=1748431631 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11911387s.jpg?v=1748434621 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11958079s.jpg?v=1787053879 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11958748s.jpg?v=1787897036 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,12,images/products/Congélateurs_intégrables_1_87e49e5d0b.png | images/products/Congélateurs_intégrables_2_055814b4a6.jpg | images/products/Congélateurs_intégrables_3_64e953f087.gif | images/products/Congélateurs_intégrables_4_b509470519.jpg | images/products/Congélateurs_intégrables_5_34b426090b.jpg | images/products/Congélateurs_intégrables_6_6406f668c7.jpg | images/products/Congélateurs_intégrables_7_b316871e1e.jpg | images/products/Congélateurs_intégrables_8_0d88ef4d34.jpg | images/products/Congélateurs_intégrables_9_3ccc45d46f.jpg | images/products/Congélateurs_intégrables_10_5e3fed61d1.gif | images/products/Congélateurs_intégrables_11_a117a498a1.gif,images/products/Congélateurs_intégrables_1_87e49e5d0b.png
https://www.primo-ideo.com/tiroirs-chauffe-plats-212701.htm,Tiroirs chauffe-plats et tiroirs non chauffants,489 .99 € T.T.C.,rig,,,Tiroirs chauffe-plats et tiroirs non chauffants,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11958554s.jpg?v=1787661173 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11806689s.jpg?v=1705736003 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11958957s.jpg?v=1788346002 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11782517s.jpg?v=1698393399 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11951782s.png?v=1779365503 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11430649s.png?v=1637165562 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11951776s.png?v=1779364597 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11951781s.png?v=1779365241 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11951785s.png?v=1779366000 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11782516s.jpg?v=1698393321 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11951779s.jpg?v=1779364971 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,17,images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_1_87e49e5d0b.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_2_055814b4a6.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_3_64e953f087.gif | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_4_66f456e168.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_5_b8a297fd18.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_6_73d0792ddb.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_7_84e36bceab.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_8_7e55430d3e.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_9_17668bc5ee.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_10_ea920e03bd.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_11_0bae711321.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_12_25fb3981d6.png | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_13_005c92ab67.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_14_0e9cc8a672.jpg | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_15_5e3fed61d1.gif | images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_16_a117a498a1.gif,images/products/Tiroirs_chauffe-plats_et_tiroirs_non_chauffants_1_87e49e5d0b.png
https://www.primo-ideo.com/reservation-produits.htm,La réservation de produits,,rig,,,La réservation de produits,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,5,images/products/La_réservation_de_produits_1_87e49e5d0b.png | images/products/La_réservation_de_produits_2_055814b4a6.jpg | images/products/La_réservation_de_produits_3_5e3fed61d1.gif,images/products/La_réservation_de_produits_1_87e49e5d0b.png
https://www.primo-ideo.com/yaourtieres.htm,Yaourtières,,rig,,,Yaourtières,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,6,images/products/Yaourtières_1_87e49e5d0b.png | images/products/Yaourtières_2_055814b4a6.jpg | images/products/Yaourtières_3_64e953f087.gif | images/products/Yaourtières_4_5e3fed61d1.gif | images/products/Yaourtières_5_a117a498a1.gif,images/products/Yaourtières_1_87e49e5d0b.png
https://www.primo-ideo.com/poeles-a-granules-etanches.htm,Poêles à granulés étanches,1849 .99 € T.T.C.,rig,,,Poêles à granulés étanches,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11667305s.jpg?v=1672244019 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11666902s.png?v=1672135245 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11666899s.jpg?v=1672132932 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11667321s.jpg?v=1672245369 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11667320s.jpg?v=1672245234 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_9591348s.png?v=1519476429 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11667301s.jpg?v=1672243553 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11667323s.jpg?v=1672245883 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,14,images/products/Poêles_à_granulés_étanches_1_87e49e5d0b.png | images/products/Poêles_à_granulés_étanches_2_055814b4a6.jpg | images/products/Poêles_à_granulés_étanches_3_64e953f087.gif | images/products/Poêles_à_granulés_étanches_4_0e307cadb9.jpg | images/products/Poêles_à_granulés_étanches_5_6a45aa4827.png | images/products/Poêles_à_granulés_étanches_6_6c1225c104.jpg | images/products/Poêles_à_granulés_étanches_7_6bd0bc5e75.jpg | images/products/Poêles_à_granulés_étanches_8_4b86ffa721.jpg | images/products/Poêles_à_granulés_étanches_9_096af7db0e.png | images/products/Poêles_à_granulés_étanches_10_11dd513dc5.jpg | images/products/Poêles_à_granulés_étanches_11_0a63202355.jpg | images/products/Poêles_à_granulés_étanches_12_5e3fed61d1.gif | images/products/Poêles_à_granulés_étanches_13_a117a498a1.gif,images/products/Poêles_à_granulés_étanches_1_87e49e5d0b.png
https://www.primo-ideo.com/mitigeurs-a-douchette.htm,Mitigeurs à douchette,179 .99 € T.T.C.,rig,,,Mitigeurs à douchette,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11573443s.jpg?v=1652427510 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11573444s.jpg?v=1652427759 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11573445s.jpg?v=1652427894 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11573446s.jpg?v=1652428077 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572690s.jpg?v=1652271797 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572651s.jpg?v=1652266897 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572687s.jpg?v=1652271349 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572648s.jpg?v=1652266437 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572649s.jpg?v=1652266678 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572591s.jpg?v=1652262041 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572586s.jpg?v=1652261806 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572624s.jpg?v=1652264106 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572816s.jpg?v=1652279131 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572764s.jpg?v=1652275114 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572601s.jpg?v=1652262814 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11572632s.jpg?v=1652264818 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,22,images/products/Mitigeurs_à_douchette_1_87e49e5d0b.png | images/products/Mitigeurs_à_douchette_2_055814b4a6.jpg | images/products/Mitigeurs_à_douchette_3_64e953f087.gif | images/products/Mitigeurs_à_douchette_4_29b0ac4b20.jpg | images/products/Mitigeurs_à_douchette_5_38df09d73f.jpg | images/products/Mitigeurs_à_douchette_6_8857d6184c.jpg | images/products/Mitigeurs_à_douchette_7_6800799e01.jpg | images/products/Mitigeurs_à_douchette_8_f92f9b0ebd.jpg | images/products/Mitigeurs_à_douchette_9_db3b7da271.jpg | images/products/Mitigeurs_à_douchette_10_5645cf53f1.jpg | images/products/Mitigeurs_à_douchette_11_a1e546d17a.jpg | images/products/Mitigeurs_à_douchette_12_ed10d1e36b.jpg | images/products/Mitigeurs_à_douchette_13_ddcf34fb2a.jpg | images/products/Mitigeurs_à_douchette_14_5854d681cc.jpg | images/products/Mitigeurs_à_douchette_15_5959c0e997.jpg | images/products/Mitigeurs_à_douchette_16_2cd0eed862.jpg | images/products/Mitigeurs_à_douchette_17_89dc70ee5b.jpg | images/products/Mitigeurs_à_douchette_18_6338b755b5.jpg | images/products/Mitigeurs_à_douchette_19_7fb92e015c.jpg | images/products/Mitigeurs_à_douchette_20_5e3fed61d1.gif | images/products/Mitigeurs_à_douchette_21_a117a498a1.gif,images/products/Mitigeurs_à_douchette_1_87e49e5d0b.png
https://www.primo-ideo.com/kitchenette.htm,Kitchenette,,rig,,,Kitchenette,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,6,images/products/Kitchenette_1_87e49e5d0b.png | images/products/Kitchenette_2_055814b4a6.jpg | images/products/Kitchenette_3_64e953f087.gif | images/products/Kitchenette_4_5e3fed61d1.gif | images/products/Kitchenette_5_a117a498a1.gif,images/products/Kitchenette_1_87e49e5d0b.png
https://www.primo-ideo.com/toit-couv-terrasse-alu-polycarbonate-12pergola-feria-blanc.htm,TOIT COUV'TERRASSE ALU & POLYCARBONATE - 12PERGOLA - FERIA - BLANC,1399 .99 € T.T.C.,rig,,,Télécharger la fiche descriptive en cliquant - -->ICI,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11553103b.jpg?v=1648562356 | https://www.primo-ideo.com/img/calc_bt_1euro.gif | https://www.primo-ideo.com/mag/logo/icon_twitter.gif | https://www.primo-ideo.com/mag/logo/icon_linkedin.gif | https://www.primo-ideo.com/mag/logo/icon_google.gif | https://www.primo-ideo.com/mag/logo/icon_facebook.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11553103hd.jpg?v=1648562356 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,12,images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_1_87e49e5d0b.png | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_2_055814b4a6.jpg | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_3_1e11727f51.jpg | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_4_35f148f9f9.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_5_d05a865eee.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_6_6e3005fad5.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_7_ebdfa626e2.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_8_71676ea4c2.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_9_d617a66ffe.jpg | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_10_5e3fed61d1.gif | images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_11_a117a498a1.gif,images/products/TOIT_COUV'TERRASSE_ALU_&_POLYCARBONATE_-_12PERGOLA_-_FERIA_-_BLANC_1_87e49e5d0b.png
https://www.primo-ideo.com/vous-cherchez-un-produit-absent-notre-site-908704.htm,Vous cherchez un produit absent de notre site ?,,rig,,,"Utilisez le formulaire Devis Express prévu à cet effet en cliquant ici

Ou appelez notre équipe commerciale

du lundi au vendredi de 9 h à 19 h, le samedi de 10 h à 18 h au :

03 60 35 51 52 (le numéro est non surtaxé !)",https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_908704b.jpg?v=1505741715 | https://www.primo-ideo.com/mag/logo/icon_twitter.gif | https://www.primo-ideo.com/mag/logo/icon_linkedin.gif | https://www.primo-ideo.com/mag/logo/icon_google.gif | https://www.primo-ideo.com/mag/logo/icon_facebook.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_908704hd.jpg?v=1505741715 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,11,images/products/Vous_cherchez_un_produit_absent_de_notre_site___1_87e49e5d0b.png | images/products/Vous_cherchez_un_produit_absent_de_notre_site___2_055814b4a6.jpg | images/products/Vous_cherchez_un_produit_absent_de_notre_site___3_b2dee1dd59.jpg | images/products/Vous_cherchez_un_produit_absent_de_notre_site___4_d05a865eee.gif | images/products/Vous_cherchez_un_produit_absent_de_notre_site___5_6e3005fad5.gif | images/products/Vous_cherchez_un_produit_absent_de_notre_site___6_ebdfa626e2.gif | images/products/Vous_cherchez_un_produit_absent_de_notre_site___7_71676ea4c2.gif | images/products/Vous_cherchez_un_produit_absent_de_notre_site___9_5e3fed61d1.gif | images/products/Vous_cherchez_un_produit_absent_de_notre_site___10_a117a498a1.gif,images/products/Vous_cherchez_un_produit_absent_de_notre_site___1_87e49e5d0b.png
https://www.primo-ideo.com/cuves-a-encastrer-2-bacs-synthese.htm,Cuves à encastrer 2 bacs synthèse,445 .99 € T.T.C.,rig,,,Cuves à encastrer 2 bacs synthèse,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/pix.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563690s.jpg?v=1650621193 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563692s.jpg?v=1650621411 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563697s.jpg?v=1650621681 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563698s.jpg?v=1650621854 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563693s.jpg?v=1650621550 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11563700s.jpg?v=1650622013 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,12,images/products/Cuves_à_encastrer_2_bacs_synthèse_1_87e49e5d0b.png | images/products/Cuves_à_encastrer_2_bacs_synthèse_2_055814b4a6.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_3_64e953f087.gif | images/products/Cuves_à_encastrer_2_bacs_synthèse_4_4fd2349ab8.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_5_5d006042b7.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_6_2e18ef5e61.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_7_5f231393dd.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_8_6b76f0b15b.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_9_c8aa5149c9.jpg | images/products/Cuves_à_encastrer_2_bacs_synthèse_10_5e3fed61d1.gif | images/products/Cuves_à_encastrer_2_bacs_synthèse_11_a117a498a1.gif,images/products/Cuves_à_encastrer_2_bacs_synthèse_1_87e49e5d0b.png
https://www.primo-ideo.com/poele-a-bois-deville-c077bq-06-haut-leman.htm,Poêle à bois Deville C077BQ-06 HAUT LEMAN,1369 .99 € T.T.C.,rig,,,"Performances :

Puissance nominale : 8 kW

Plage de puissance de 6 à 10 kW

Rendement : 75 %

Emissions de CO (13 % O 2 ) : 0,1 %

Indice de performance 0.6

7 étoiles

Points forts :

Grande vision de la flamme

Raccordement à l'air frais diamètre 120 mm

Caractéristiques Techniques

Eligible au crédit d'impôt. Livraison offerte. Garantie 2 ans pièces.",https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11189791b.jpg?v=1605037794 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11189791s.jpg?v=1605037794 | https://cdn.store-factory.com/www.primo-ideo.com/content/pdtimg_4484477s.jpg?v=1605037794 | https://cdn.store-factory.com/www.primo-ideo.com/content/pdtimg_4484477b.jpg?v=1605037794 | https://www.primo-ideo.com/img/calc_bt_1euro.gif | https://www.primo-ideo.com/mag/logo/icon_twitter.gif | https://www.primo-ideo.com/mag/logo/icon_linkedin.gif | https://www.primo-ideo.com/mag/logo/icon_google.gif | https://www.primo-ideo.com/mag/logo/icon_facebook.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11189791hd.jpg?v=1605037794 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,15,images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_1_87e49e5d0b.png | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_2_055814b4a6.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_3_3e544e6730.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_4_19371a7b77.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_5_df4b5fd508.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_6_23ceb73d76.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_7_35f148f9f9.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_8_d05a865eee.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_9_6e3005fad5.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_10_ebdfa626e2.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_11_71676ea4c2.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_12_874ab2d5b3.jpg | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_13_5e3fed61d1.gif | images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_14_a117a498a1.gif,images/products/Poêle_à_bois_Deville_C077BQ-06_HAUT_LEMAN_1_87e49e5d0b.png
https://www.primo-ideo.com/poele-a-bois-petit-godin-310107-gris-metallise.htm,Poêle à Bois Petit Godin 310107 gris métallisé,2849 .99 € T.T.C.,rig,,,Télécharger la fiche descriptive en cliquant - -->ICI,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11859931b.jpg?v=1726839161 | https://www.primo-ideo.com/img/calc_bt_1euro.gif | https://www.primo-ideo.com/mag/logo/icon_twitter.gif | https://www.primo-ideo.com/mag/logo/icon_linkedin.gif | https://www.primo-ideo.com/mag/logo/icon_google.gif | https://www.primo-ideo.com/mag/logo/icon_facebook.gif | https://cdn.store-factory.com/www.primo-ideo.com/content/product_11859931hd.jpg?v=1726839161 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,12,images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_1_87e49e5d0b.png | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_2_055814b4a6.jpg | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_3_ba03afd34e.jpg | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_4_35f148f9f9.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_5_d05a865eee.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_6_6e3005fad5.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_7_ebdfa626e2.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_8_71676ea4c2.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_9_01d4b19d7b.jpg | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_10_5e3fed61d1.gif | images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_11_a117a498a1.gif,images/products/Poêle_à_Bois_Petit_Godin_310107_gris_métallisé_1_87e49e5d0b.png
https://www.primo-ideo.com/disponibilite-produits-et-delais-livraison.htm,Disponibilité des produits et délais de livraison,,rig,,,Disponibilité des produits et délais de livraison,https://www.primo-ideo.com/img/logo.png,https://www.primo-ideo.com/img/logo.png | https://cdn.store-factory.com/www.primo-ideo.com/content/lnk_132537_fr_h.jpg?v=1790287200 | https://www.primo-ideo.com/img/receiveandpay.gif | https://www.primo-ideo.com/media/help.gif | https://www.primo-ideo.com/img/gifanime.gif,5,images/products/Disponibilité_des_produits_et_délais_de_livraison_1_87e49e5d0b.png | images/products/Disponibilité_des_produits_et_délais_de_livraison_2_055814b4a6.jpg | images/products/Disponibilité_des_produits_et_délais_de_livraison_3_5e3fed61d1.gif | images/products/Disponibilité_des_produits_et_délais_de_livraison_4_a117a498a1.gif,images/products/Disponibilité_des_produits_et_délais_de_livraison_1_87e49e5d0b.png
